id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,state_fullname
3057,David Darden,2018-02-09,shot,vehicle,36.0,M,B,Atlanta,GA,False,other,Car,False,-84.395,33.731,True,Georgia
3058,John Hamilton,2018-02-09,shot,gun,78.0,M,W,Flagstaff,AZ,False,other,Not fleeing,True,-111.657,35.198,True,Arizona
3059,Steven Tyler Reed,2018-02-10,shot,toy weapon,25.0,M,W,Columbus,OH,False,other,Foot,False,-83.089,39.952,True,Ohio
3060,Troy Jacques,2018-02-10,shot,gun,41.0,M,W,Aurora,CO,False,other,Not fleeing,False,-104.798,39.628,True,Colorado
3061,Michael Weber,2018-02-10,shot,gun,63.0,M,W,Kingman,AZ,False,attack,Not fleeing,True,-114.014,35.225,True,Arizona
3062,Sidney T. Richardson,2018-02-10,shot and Tasered,machete,48.0,M,B,Tampa,FL,True,other,Not fleeing,False,-82.439,28.045,True,Florida
3063,Benjamin Gregware,2018-02-11,shot,gun,42.0,M,W,Bolton,VT,True,other,Not fleeing,False,-72.878,44.373,True,Vermont
3064,Mark Daniels,2018-02-11,shot,gun,39.0,M,B,Pittsburgh,PA,False,attack,Foot,False,-79.888,40.455,True,Pennsylvania
3065,,2018-02-11,shot,gun,,M,,Grant,OK,False,attack,Not fleeing,False,,,True,Oklahoma
3066,Raymond Bishop,2018-02-12,shot,gun,84.0,M,W,Homestead,FL,True,attack,Not fleeing,False,-80.415,25.515,True,Florida
3067,Ronnell Foster,2018-02-13,shot,unarmed,33.0,M,B,Vallejo,CA,False,attack,Foot,False,-122.258,38.104,True,California
3068,Peter Le,2018-02-13,shot,gun and knife,52.0,M,A,Denver,CO,False,other,Not fleeing,False,-104.935,39.676,True,Colorado
3069,Dawn Elika Center,2018-02-13,shot,gun,48.0,F,W,Willits,CA,False,other,Car,False,,,True,California
3070,,2018-02-14,shot,gun,,M,,Fort Worth,TX,False,attack,Foot,False,-97.316,32.899,True,Texas
3071,Jimmy Terry,2018-02-14,shot,knife,30.0,M,B,Merrillville,IN,True,attack,Not fleeing,False,-87.349,41.486,True,Indiana
3072,Travis D. Tucker,2018-02-14,shot,gun,29.0,M,W,Kokomo,IN,False,other,Not fleeing,False,-86.128,40.489,True,Indiana
3073,Preston Ray Holloway,2018-02-14,shot,gun,27.0,M,W,Belton,MO,True,attack,Other,False,-94.494,38.798,True,Missouri
3074,Donald Fulton,2018-02-14,shot,gun,41.0,M,W,Mobile,AL,True,attack,Not fleeing,False,-88.173,30.719,True,Alabama
3075,Arthur Joseph Gonzales,2018-02-15,shot,gun,57.0,M,H,Mesa,AZ,False,attack,Not fleeing,False,-111.792,33.411,True,Arizona
3076,Fordell Hill,2018-02-15,shot,gun,27.0,M,N,Montezuma Creek,UT,False,attack,Car,False,-108.901,37.323,True,Utah
3077,Wesley Taylor,2018-02-15,shot,gun,58.0,M,W,Henderson,NC,False,attack,Not fleeing,False,-78.401,36.309,True,North Carolina
3078,Tim Berger,2018-02-16,shot,gun,59.0,M,W,Cocoa Beach,FL,True,other,,False,-80.612,28.352,True,Florida
3079,Odrey Paul Reed,2018-02-16,shot,undetermined,39.0,M,W,Sissonville,WV,True,undetermined,,False,-81.657,38.53,True,West Virginia
3080,Lamar Green,2018-02-17,shot,gun,28.0,M,B,Inwood,WV,False,attack,Not fleeing,False,-78.038,39.366,True,West Virginia
3081,Ryan Batchelder,2018-02-17,shot,,28.0,M,W,Hernando,FL,False,other,Not fleeing,False,,,True,Florida
3082,Nathaniel Montoya,2018-02-17,shot,,23.0,M,H,Las Cruces,NM,False,other,Car,False,-106.764,32.309,True,New Mexico
3083,Paul Stanley Strickland,2018-02-17,shot,gun,55.0,M,W,Catoosa,OK,True,attack,Not fleeing,False,-95.673,36.154,True,Oklahoma
3084,Ernest Manuel Montelongo,2018-02-18,shot,gun,33.0,M,H,Guadalupe County,TX,False,attack,Car,False,-98.133,29.573,True,Texas
3085,Jason Seavers,2018-02-19,shot,gun,41.0,M,,Seattle,WA,False,attack,Not fleeing,False,-122.291,47.672,True,Washington
3086,Thomas Vincent Alvarez,2018-02-19,shot,gun,23.0,M,H,Austin,TX,True,attack,Other,False,-97.736,30.197,True,Texas
3087,Lawrence Shaw,2018-02-19,shot,knife,45.0,M,B,Denton,TX,False,other,Foot,True,-97.096,33.196,True,Texas
3088,Glenn Tyndell,2018-02-21,shot,gun,37.0,M,B,Fort Washington,MD,False,attack,Car,False,-76.993,38.756,True,Maryland
3089,Lonnie Smith,2018-02-21,shot,gun,21.0,M,B,Montgomery,AL,False,attack,Foot,False,-86.33,32.366,True,Alabama
3090,Michael Andrew Schieffer,2018-02-21,shot,gun,27.0,M,W,Stutsman County,ND,False,attack,Car,False,-98.991,46.939,True,North Dakota
3091,Lee Edward Bonner,2018-02-21,shot,gun,37.0,M,B,Jackson,MS,False,attack,Foot,False,-90.206,32.302,True,Mississippi
3092,Darion Baker,2018-02-21,shot,unarmed,22.0,M,B,Stratford,TX,False,other,Car,False,-102.07,36.334,True,Texas
3093,Joshua D. Babb,2018-02-22,shot,gun,26.0,M,B,Church Hill,TN,False,other,,False,-82.713,36.571,True,Tennessee
3094,Jacob Uptain,2018-02-22,shot,gun,27.0,M,W,Phoenix,AZ,False,other,Foot,False,-112.272,33.406,True,Arizona
3095,Mario Dantoni Bass,2018-02-23,shot,unarmed,37.0,M,B,Woodbridge,VA,False,other,Foot,False,-77.33,38.584,True,Virginia
3096,Douglas Kemp,2018-02-23,shot,toy weapon,58.0,M,W,Evansville,IN,False,other,Not fleeing,False,-87.501,37.955,True,Indiana
3097,Randall Beymer,2018-02-24,shot,toy weapon,62.0,M,W,Monongalia,WV,False,attack,Not fleeing,True,,,True,West Virginia
3098,Haydon Taylor,2018-02-25,shot,knife,25.0,M,B,Oklahoma City,OK,False,attack,Not fleeing,False,-97.558,35.61,True,Oklahoma
3099,Douglas Oneyear,2018-02-25,shot,sword,36.0,M,W,Casper,WY,False,other,Foot,False,-106.276,42.836,True,Wyoming
3100,,2018-02-25,shot,gun,,M,H,Los Angeles,CA,False,attack,Not fleeing,False,-118.316,33.945,True,California
3101,Aaron Clifford Fike,2018-02-26,shot,gun,27.0,M,W,Crawford County,OH,False,attack,Foot,False,-82.803,40.946,True,Ohio
3102,Joshua Kinnard,2018-02-26,shot,gun,37.0,M,W,Gilbert,AZ,False,attack,,False,-111.705,33.369,True,Arizona
3103,Ethan Straub,2018-02-26,shot,gun,25.0,M,W,Wamego,KS,False,attack,Not fleeing,False,-96.301,39.206,True,Kansas
3104,William Watson,2018-02-26,shot,gun,40.0,M,B,St. Louis,MO,False,attack,Not fleeing,False,-90.208,38.752,True,Missouri
3105,Orbel Nazarians,2018-02-26,shot and Tasered,machete,22.0,M,W,Los Angeles,CA,True,other,Not fleeing,True,-118.457,34.235,True,California
3106,Marlon Smith,2018-02-27,shot,gun,29.0,M,B,Dallas,TX,False,attack,Not fleeing,False,-96.656,32.738,True,Texas
3107,Dustin James Case,2018-02-27,shot,gun,20.0,M,W,Chester,SC,False,other,Car,True,-81.198,34.717,True,South Carolina
3108,Curtis Bradley Ware,2018-02-27,shot,gun,33.0,M,W,Coeur d'Alene,ID,False,attack,Not fleeing,False,-116.786,47.696,True,Idaho
3109,Qawi A. Muhammad,2018-02-28,shot,gun,48.0,M,B,Orlando,FL,False,attack,Not fleeing,False,-81.379,28.54,True,Florida
3110,Ernesto Michel,2018-02-28,shot,unknown weapon,47.0,M,H,Alamosa,CO,False,other,Not fleeing,False,,,True,Colorado
3111,Timothy M. Gray,2018-03-01,shot,machete,40.0,M,B,Henrico,VA,False,other,Car,False,-77.522,37.608,True,Virginia
3112,Joel Jacobo,2018-03-01,shot,unknown weapon,29.0,M,H,Tucson,AZ,False,other,Not fleeing,False,-110.983,32.177,True,Arizona
3113,Jose D. Gomez Burgos,2018-03-02,shot,unknown weapon,29.0,M,H,Bristol Township,PA,False,other,Not fleeing,False,-74.841,40.137,True,Pennsylvania
3114,Stephen Hudak,2018-03-02,shot,gun,44.0,M,W,Glendale,AZ,False,attack,Foot,False,-112.152,33.567,True,Arizona
3115,Christopher Race,2018-03-02,shot,knife,36.0,M,W,Mesa,AZ,False,other,Not fleeing,False,-111.636,33.379,True,Arizona
3116,Erick Eduardo Mora Martinez,2018-03-02,shot,vehicle,31.0,M,H,Santa Ana,CA,False,attack,Not fleeing,False,-117.85,33.708,True,California
3117,Erik Dunham,2018-03-02,shot,gun,48.0,M,W,Scottsdale,AZ,False,other,Not fleeing,False,-111.886,33.577,True,Arizona
3118,,2018-03-02,shot,unknown weapon,,M,,Clarksville,TX,False,attack,Not fleeing,True,-95.052,33.614,True,Texas
3119,Amanda Alvarez,2018-03-03,shot,piece of wood,38.0,F,H,Pima County,AZ,False,other,Not fleeing,False,-111.065,32.125,True,Arizona
3120,Michael McEntee,2018-03-03,shot,gun,70.0,M,,Johnson County,MO,False,attack,Not fleeing,False,-93.754,38.831,True,Missouri
3121,Marvin McMillian,2018-03-03,shot,gun,41.0,M,B,Gulfport,MS,False,attack,Not fleeing,False,-89.039,30.4,True,Mississippi
3122,Angel Luis Ortiz,2018-03-04,shot,toy weapon,,M,H,Abington Township,PA,False,other,Not fleeing,False,-75.112,40.08,True,Pennsylvania
3123,Brandon Kuhlman,2018-03-05,shot,gun,28.0,M,W,Sandpoint,ID,True,attack,Not fleeing,False,-116.572,48.264,True,Idaho
3124,David Willoughby,2018-03-05,shot,toy weapon,33.0,M,W,Carroll County,GA,False,attack,Not fleeing,False,-85.009,33.715,True,Georgia
3125,Ryan L. Smith,2018-03-05,shot,knife,44.0,M,W,Lakeland,FL,True,other,Foot,False,-81.95,28.039,True,Florida
3126,Robert Lewis Yates,2018-03-05,shot,gun,65.0,M,W,Barnwell,AL,False,attack,Not fleeing,False,-87.861,30.421,True,Alabama
3127,,2018-03-05,shot,gun,,M,,Kansas City,MO,False,attack,,False,-94.492,39.036,True,Missouri
3128,Steven Dalton,2018-03-05,shot,gun,35.0,M,W,Oil Springs,KY,True,attack,Not fleeing,False,,,True,Kentucky
3129,Andrew Rossi,2018-03-05,shot,knife,25.0,M,W,Farmington,NM,False,other,Not fleeing,False,-108.188,36.725,True,New Mexico
3130,Michael Kline,2018-03-06,shot,gun,40.0,M,W,North Manchester,IN,False,attack,Not fleeing,True,-85.795,41.0,True,Indiana
3131,Michael Reynolds,2018-03-06,shot,gun,36.0,M,W,Terre Haute,IN,True,attack,Not fleeing,False,-87.385,39.45,True,Indiana
3132,Steven Peters,2018-03-06,shot,gun,55.0,M,W,Pueblo,CO,False,attack,Foot,False,-104.594,38.276,True,Colorado
3133,Jesus Delgado-Duarte,2018-03-06,shot,gun,19.0,M,H,San Francisco,CA,False,attack,Not fleeing,False,-122.418,37.759,True,California
3134,Louis Troy Risinger,2018-03-06,shot,gun,70.0,M,W,Shelbyville,TX,False,other,Not fleeing,False,-93.955,31.639,True,Texas
3135,James E. Waters,2018-03-06,shot,gun,37.0,M,B,Clinton,MO,True,attack,Not fleeing,False,-93.78,38.368,True,Missouri
3136,Donald McFarlane,2018-03-07,shot,gun,53.0,M,W,Long Beach,CA,False,attack,Not fleeing,False,-118.195,33.767,True,California
3137,Amelia Huron-Macias,2018-03-07,shot,unarmed,84.0,F,W,Bexar County,TX,False,other,Not fleeing,False,-98.669,29.669,True,Texas
3138,Victor Ancira,2018-03-07,shot and Tasered,pick-axe,46.0,M,H,Austin,TX,True,other,Not fleeing,False,-97.688,30.272,True,Texas
3139,Jamil Harvey,2018-03-08,shot,gun,29.0,M,B,Spotsylvania,VA,False,attack,Other,False,-111.676,40.057,True,Virginia
3140,,2018-03-08,shot,toy weapon,,M,,Pottstown,PA,True,other,Not fleeing,False,-75.654,40.246,True,Pennsylvania
3141,Dwight Heckman,2018-03-08,shot,gun,27.0,M,N,Pilot Station,AK,False,attack,Foot,False,,,True,Alaska
3142,,2018-03-08,shot,undetermined,32.0,M,H,Jurupa Valley,CA,False,undetermined,,False,-117.5,34.0,True,California
3143,Alkeeta Allena Walker,2018-03-09,shot,knife,32.0,F,W,Tarpon Springs,FL,False,other,Not fleeing,False,-82.765,28.15,True,Florida
3144,David Gardea,2018-03-09,shot,gun,27.0,M,H,Phoenix,AZ,False,attack,Foot,False,-112.164,33.487,True,Arizona
3145,Hieu Than,2018-03-09,shot,knife,38.0,M,A,Arlington,TX,False,attack,Not fleeing,False,-97.14,32.652,True,Texas
3146,Daniel Stacey Reynolds,2018-03-10,shot,gun,20.0,M,B,Hillsboro,OR,True,attack,Not fleeing,False,-122.926,45.505,True,Oregon
3147,Orion Godbout,2018-03-10,shot,gun,45.0,M,H,Fontana,CA,False,attack,Not fleeing,False,-117.445,34.119,True,California
3148,Joshua Pawlik,2018-03-11,shot,gun,32.0,M,W,Oakland,CA,True,attack,Not fleeing,False,-122.274,37.831,True,California
3149,Andy Lucero,2018-03-11,shot,gun,48.0,M,H,Fort Sumner,NM,False,other,Foot,False,-104.246,34.472,True,New Mexico
3150,Juan Garcia Alvarez,2018-03-11,shot,gun,57.0,M,H,Midland,TX,False,attack,Not fleeing,False,-102.077,31.93,True,Texas
3151,Decynthia Clements,2018-03-12,shot,knife,34.0,F,B,Elgin,IL,True,other,Car,True,-88.283,42.066,True,Illinois
3152,Kenneth Scott Townley,2018-03-12,shot,gun,47.0,M,W,Blackman Township,MI,False,attack,Foot,False,-84.366,42.254,True,Michigan
3153,Brisco Tim Woodell,2018-03-12,shot,gun,61.0,M,W,Lexington,NC,False,attack,Not fleeing,False,-80.354,35.812,True,North Carolina
3154,Justin Lee Dietrich,2018-03-12,shot,,32.0,M,W,West Fargo,ND,False,attack,Car,False,-96.918,46.866,True,North Dakota
3155,Corky Lee Oliver,2018-03-12,shot,gun,31.0,M,W,Colorado Springs,CO,False,other,Not fleeing,False,-104.822,38.809,True,Colorado
3156,Michael Ward,2018-03-12,shot and Tasered,baseball bat,46.0,M,B,Manhasset,NY,False,attack,Not fleeing,False,-73.707,40.79,True,New York
3157,Jontell Reedom,2018-03-12,shot and Tasered,baton,27.0,M,B,Tulare,CA,True,attack,Foot,False,-119.337,36.217,True,California
3158,Bryan Liles,2018-03-13,shot,gun,31.0,M,W,Sandy,UT,False,other,Not fleeing,False,-111.886,40.589,True,Utah
3159,Ryan Chapman,2018-03-14,shot,,26.0,M,W,Keizer,OR,False,other,Foot,False,-123.011,45.002,True,Oregon
3160,Shermichael Ezeff,2018-03-14,shot,unarmed,31.0,M,B,East Baton Rouge,LA,True,attack,Not fleeing,False,-91.127,30.453,True,Louisiana
3161,,2018-03-14,shot,unknown weapon,,M,,Parmelee,SD,False,other,,False,,,True,South Dakota
3162,Cameron Hall,2018-03-15,shot and Tasered,unarmed,27.0,M,B,Casa Grande,AZ,False,attack,Not fleeing,False,-111.721,32.942,True,Arizona
3163,James Alfonso Vaughn,2018-03-16,shot,gun,49.0,M,B,Clarksville,TN,False,attack,Not fleeing,False,-87.27,36.571,True,Tennessee
3164,Mark Clinton Harrell,2018-03-16,shot,knife,26.0,M,W,Jonesborough,TN,True,other,Foot,False,-82.46,36.302,True,Tennessee
3165,William Langfitt,2018-03-16,shot,knife,28.0,M,W,Elk Plain,WA,True,other,Not fleeing,False,-122.375,47.028,True,Washington
3166,Bobby Lovin,2018-03-16,shot,ax,62.0,M,W,Burnsville,NC,False,other,,False,-82.354,35.933,True,North Carolina
3167,,2018-03-16,shot,undetermined,34.0,M,,Harris County,TX,False,attack,Not fleeing,False,-95.522,30.033,True,Texas
3168,Osbaldo Jimenez Ramirez,2018-03-17,shot,gun,50.0,M,H,Valley View,CA,False,other,Car,False,-116.973,33.22,True,California
3169,,2018-03-18,shot,,,M,,Lancaster,TX,False,attack,Car,False,-96.768,32.606,True,Texas
3170,Stephon Clark,2018-03-18,shot,unarmed,23.0,M,B,Sacramento,CA,False,other,Foot,True,-121.475,38.487,True,California
3171,Manuel Borrego,2018-03-18,shot,knife,40.0,M,H,South El Monte,CA,False,other,Foot,False,-118.047,34.033,True,California
3172,Quintin J. Horner,2018-03-19,shot,gun,50.0,M,N,Utica,KY,False,attack,Other,False,-87.095,37.68,True,Kentucky
3173,Michael Lavelle Holliman,2018-03-19,shot,crossbow,50.0,M,W,Lone Rock,AR,False,other,Not fleeing,False,-92.369,36.158,True,Arkansas
3174,Steven Nguyen,2018-03-19,shot,unarmed,27.0,M,A,Denver,CO,False,other,Car,False,-104.902,39.776,True,Colorado
3175,Jermaine Massey,2018-03-19,shot and Tasered,knife,35.0,M,B,Greenville,SC,False,other,Not fleeing,True,-82.411,34.87,True,South Carolina
3176,Joel Pflum,2018-03-20,shot,gun,32.0,M,W,Scott County,KY,False,attack,Not fleeing,False,-84.546,38.231,True,Kentucky
3177,Kent Earl Pittman,2018-03-20,shot,gun,56.0,M,W,Timberlake,NC,True,attack,Not fleeing,False,-78.935,36.331,True,North Carolina
3178,Chance Christopher Haegele,2018-03-20,shot,gun,20.0,M,W,Winter Haven,FL,True,attack,Not fleeing,False,,,True,Florida
3179,Scott Mielentz,2018-03-20,shot,BB gun,56.0,M,W,Princeton,NJ,True,other,Not fleeing,False,-74.658,40.35,True,New Jersey
3180,Duane Preciado,2018-03-21,shot,gun,39.0,M,N,Owasso,OK,True,attack,Not fleeing,True,-95.807,36.312,True,Oklahoma
3181,Mark Allen Lunn,2018-03-21,shot,knife,47.0,M,W,Mannford,OK,True,other,Not fleeing,False,-96.357,36.122,True,Oklahoma
3182,Jason M. Raffaeli,2018-03-21,shot,gun,25.0,M,W,Amelia Island,FL,True,attack,Not fleeing,False,-81.445,30.59,True,Florida
3183,Jehad Eid,2018-03-21,shot,gun,21.0,M,A,San Francisco,CA,False,attack,Not fleeing,False,-122.44,37.716,True,California
3184,Angel Uolla,2018-03-21,shot,knife,18.0,M,H,Littlefield,TX,False,attack,Foot,False,-102.335,33.928,True,Texas
3185,Santiago Calderon,2018-03-22,shot,gun,36.0,M,H,Aurora,IL,False,attack,Foot,False,-88.312,41.757,True,Illinois
3186,Danny Thomas,2018-03-22,shot,unarmed,35.0,M,B,Greenspoint,TX,True,attack,Not fleeing,False,-95.4,29.951,True,Texas
3187,Michael Leroy McGinnis,2018-03-23,shot,gun,29.0,M,W,Abilene,TX,False,attack,Not fleeing,False,-99.771,32.444,True,Texas
3188,Daniel Allen Young,2018-03-23,shot,unarmed,32.0,M,,Bogalusa,LA,False,attack,Not fleeing,False,-89.859,30.788,True,Louisiana
3189,Steven Cortez,2018-03-23,shot,gun,20.0,M,H,Childress,TX,False,attack,Foot,False,,,True,Texas
3190,Linus F. Phillip,2018-03-23,shot,,30.0,M,B,Largo,FL,False,attack,Not fleeing,False,-82.788,27.929,True,Florida
3191,Kevin Hall,2018-03-23,shot,unknown weapon,40.0,M,W,Genesee Township,MI,False,other,Car,False,-83.636,43.051,True,Michigan
3192,Robert Vega,2018-03-23,shot,incendiary device,48.0,M,H,Douglas,AZ,False,other,Not fleeing,False,-109.548,31.351,True,Arizona
3193,,2018-03-23,shot,unknown weapon,,M,,Scottsdale,AZ,False,other,Not fleeing,False,-111.884,33.537,True,Arizona
3194,Kevin Robles,2018-03-23,shot and Tasered,knife,23.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,-112.221,33.495,True,Arizona
3195,Nikolai Yakunin,2018-03-24,shot,unarmed,42.0,M,W,Nikolaevsk,AK,False,attack,Not fleeing,False,-151.617,59.809,True,Alaska
3196,Zander M. Clark,2018-03-24,shot,knife,20.0,M,N,Anchorage,AK,False,other,Foot,False,-149.817,61.216,True,Alaska
3197,Kaitlin Marie Demeo,2018-03-24,shot,gun,25.0,F,W,Columbus,OH,False,attack,Not fleeing,False,-82.835,39.877,True,Ohio
3198,Hugo Alvarez,2018-03-25,shot,gun,28.0,M,H,Austin,TX,False,attack,Not fleeing,False,-97.756,30.198,True,Texas
3199,Nathan C. Castle,2018-03-26,shot,gun,34.0,M,W,Wise County,VA,False,other,Car,False,,,True,Virginia
3200,Juan Carlos Romero,2018-03-27,shot,gun,41.0,M,H,Sanford,NC,False,attack,Not fleeing,True,-79.167,35.477,True,North Carolina
3201,Isaac Michael Scroggie,2018-03-27,shot,unarmed,24.0,M,W,Midway,FL,True,attack,Other,True,-86.992,30.408,True,Florida
3202,Evan Bashir,2018-03-27,shot,knife,29.0,M,W,Nampa,ID,False,other,Not fleeing,False,-116.543,43.611,True,Idaho
3203,Holly Knighton,2018-03-27,shot,vehicle,33.0,F,W,Montgomery,AL,False,attack,Car,False,-86.283,32.418,True,Alabama
3204,Jose Aaron Gonzalez,2018-03-27,shot,gun,44.0,M,H,Phoenix,AZ,False,attack,Not fleeing,False,-112.122,33.458,True,Arizona
3205,William John Dominguez,2018-03-28,shot,gun and knife,31.0,M,W,Stillwater,OK,True,other,Not fleeing,False,-97.063,36.134,True,Oklahoma
3206,Aaron Ibrahem,2018-03-28,shot,gun,26.0,M,W,Lower Macungie Township,PA,False,attack,Foot,False,-75.58,40.553,True,Pennsylvania
3207,Jesse Kilgus,2018-03-28,shot,gun,51.0,M,W,Elizabethtown,KY,False,attack,Not fleeing,False,-85.904,37.755,True,Kentucky
3208,Gerald Richard Johns,2018-03-28,shot,,64.0,M,W,Sylacauga,AL,False,attack,Car,False,-86.28,33.163,True,Alabama
3209,Robert B. Shaw,2018-03-28,shot,gun,29.0,M,W,Swansea,SC,True,other,Car,False,-80.992,33.79,True,South Carolina
3210,George Pappas,2018-03-28,shot,knife,61.0,M,W,Surprise,AZ,False,other,Not fleeing,False,-112.325,33.639,True,Arizona
3211,Marco Antonio Saavedra,2018-03-29,shot,gun,44.0,M,H,Pasadena,TX,True,attack,Other,True,-95.208,29.702,True,Texas
3212,Rodney Toler,2018-03-29,shot,gun,39.0,M,B,Charleston,WV,True,attack,Car,False,-81.657,38.367,True,West Virginia
3213,James Decoursey,2018-03-29,shot,gun,35.0,M,W,Clarksville,TN,False,other,Other,False,-87.304,36.571,True,Tennessee
3214,Christopher Gatewood,2018-03-29,shot and Tasered,knife,39.0,M,W,Las Vegas,NV,False,other,Not fleeing,True,-115.153,36.147,True,Nevada
3215,Edward Van McCrae,2018-03-30,shot,gun,60.0,M,B,Winston-Salem,NC,False,other,Not fleeing,False,-80.217,36.118,True,North Carolina
3216,Timothy Breckenridge,2018-03-30,shot,toy weapon,42.0,M,W,Atwater,CA,False,other,Not fleeing,False,-120.626,37.353,True,California
3217,Jason Birt,2018-03-31,shot,machete,27.0,M,W,Guthrie,OK,False,attack,Not fleeing,False,-97.416,35.882,True,Oklahoma
3218,Nicolas Sedano,2018-03-31,shot,,21.0,M,H,Reno,NV,False,attack,Not fleeing,False,-119.78,39.483,True,Nevada
3219,Cresencio Rodriguez,2018-04-01,shot,gun,33.0,M,H,San Antonio,TX,False,other,Not fleeing,False,-98.487,29.609,True,Texas
3220,Bobby Hinton,2018-04-01,shot,gun,60.0,M,B,New Llano,LA,False,attack,Not fleeing,False,-93.283,31.114,True,Louisiana
3221,Joseph Walden Johnson,2018-04-01,shot,gun,24.0,M,W,Goodbee,LA,False,attack,Car,False,-90.193,30.496,True,Louisiana
3222,Timothy Wyatt,2018-04-01,shot,gun,41.0,M,B,Tampa,FL,False,attack,Car,False,-82.443,27.976,True,Florida
3223,Brian Bellamy,2018-04-01,shot,knife,41.0,M,B,Greenville,NC,False,other,Not fleeing,False,-77.432,35.554,True,North Carolina
3224,Christopher Hall,2018-04-01,shot,gun,34.0,M,B,Jackson,MI,True,attack,Not fleeing,False,-84.405,42.24,True,Michigan
3225,Luis Yair Alvarez,2018-04-01,shot,knife,23.0,M,H,Brownsville,TX,True,other,Not fleeing,False,-97.478,25.966,True,Texas
3226,Donald McCarter,2018-04-01,shot,knife,38.0,M,W,Belton,MO,False,other,,False,-94.538,38.813,True,Missouri
3227,John Wussler,2018-04-01,shot,gun,58.0,M,W,Phoenix,AZ,False,other,Foot,False,,,True,Arizona
3228,Jeffrey Louis Parker,2018-04-03,shot,gun,49.0,M,W,Huntsville,AL,True,other,Not fleeing,True,-86.666,34.717,True,Alabama
3229,Deshawn Antonio Carswell,2018-04-04,shot,knife,27.0,M,B,Okmulgee,OK,True,other,Not fleeing,False,-95.973,35.625,True,Oklahoma
3230,Adan Rene Marrero,2018-04-04,shot,gun,34.0,M,H,Corpus Christi,TX,False,other,Foot,False,-97.364,27.69,True,Texas
3231,Saheed Vassell,2018-04-04,shot,metal pipe,34.0,M,B,New York,NY,True,attack,Not fleeing,False,-73.932,40.664,True,New York
